region_id	region_name	region_ent_type	total_value	bricks	cement_block	granite_cube_stones	cabook	pressed_soil_bricks	warichchi_mud	cadjan_palmyrah	planks_metal_sheets_asbestos	zink_aluminium_sheets	other	not_relevant
LK-6136255	Randeniya	gnd	348	319	11	0	0	2	12	0	2	1	1	0
LK-6169010	Dalupothagama	gnd	348	343	2	0	0	2	1	0	0	0	0	0
LK-6236010	Mahagama North	gnd	348	315	23	0	0	2	4	1	3	0	0	0
LK-6236080	Kuda Bingiriya	gnd	348	242	101	0	1	2	0	0	2	0	0	0
LK-6236135	Kudirippuwa	gnd	348	227	112	1	0	5	1	0	2	0	0	0
LK-7103035	Bisokotuwa	gnd	348	216	120	0	0	2	8	0	2	0	0	0
LK-7136040	Divulwewa	gnd	348	325	22	0	0	0	0	0	1	0	0	0
LK-7157045	Palugaswewa	gnd	348	289	46	0	0	0	11	0	1	1	0	0
LK-8127155	Paranagama	gnd	348	183	160	1	0	3	0	0	1	0	0	0
LK-8130230	Bogahakumbura	gnd	348	126	175	11	3	28	5	0	0	0	0	0
LK-9142075	Weralugahamula	gnd	348	30	284	13	0	4	16	0	1	0	0	0
LK-9203105	Kotawella	gnd	348	323	14	1	3	4	3	0	0	0	0	0
LK-9209150	Thalgamuwa	gnd	348	257	83	3	0	2	3	0	0	0	0	0
LK-9224125	Thelkumuduwala	gnd	348	21	293	6	4	23	1	0	0	0	0	0
LK-9233015	Nilwala	gnd	348	0	280	48	1	7	1	0	11	0	0	0
LK-1215105	Horampella South	gnd	347	70	246	0	0	13	17	0	1	0	0	0
LK-1236035	Thalawathuhenpita South	gnd	347	321	24	0	1	1	0	0	0	0	0	0
LK-1339010	Pannila East	gnd	347	5	301	2	23	6	7	0	2	0	1	0
LK-2133390	Pallemulla	gnd	347	135	207	2	0	3	0	0	0	0	0	0
LK-2148065	Karagaskada South	gnd	347	8	258	79	0	2	0	0	0	0	0	0
LK-2203020	Ibbankatuwa	gnd	347	210	116	0	0	0	19	0	2	0	0	0
LK-2203120	Galapamula	gnd	347	253	87	0	0	1	5	0	1	0	0	0
LK-3112165	Wallambagala	gnd	347	84	246	2	1	2	10	0	2	0	0	0
LK-3203085	Rambukana East	gnd	347	211	96	3	9	22	3	0	3	0	0	0
LK-4130030	Kaithady West	gnd	347	0	339	0	0	4	3	1	0	0	0	0
LK-4130095	Nunavil East	gnd	347	0	347	0	0	0	0	0	0	0	0	0
LK-5221095	Natpiddimunai (T.P ) 02	gnd	347	324	23	0	0	0	0	0	0	0	0	0
LK-6109150	Gurugoda	gnd	347	294	43	0	2	2	6	0	0	0	0	0
LK-6124150	Pailigama	gnd	347	308	29	4	0	2	3	0	1	0	0	0
LK-6127215	Angulgamuwa	gnd	347	312	20	1	1	2	11	0	0	0	0	0
LK-6178245	Ihala Kotuwella	gnd	347	292	43	0	4	1	1	0	6	0	0	0
LK-7148190	Keledivulwewa	gnd	347	308	35	0	0	3	1	0	0	0	0	0
LK-7151070	Meewellewa	gnd	347	297	42	0	0	0	8	0	0	0	0	0
LK-8106035	Aralupitiya	gnd	347	304	23	0	0	8	11	0	1	0	0	0
LK-8127270	Medagodagama	gnd	347	92	120	0	0	131	2	0	2	0	0	0
LK-8130250	Helayalkumbura	gnd	347	74	113	0	0	151	4	0	2	0	3	0
LK-9103185	Kiriporuwa	gnd	347	3	304	9	7	15	9	0	0	0	0	0
LK-9130105	Nikagoda	gnd	347	7	309	11	4	2	10	0	3	0	1	0
LK-9209030	Gal Athara	gnd	347	321	22	0	0	1	2	0	0	1	0	0
LK-1215360	Korase	gnd	346	116	210	0	1	18	1	0	0	0	0	0
LK-1215545	Nedagamuwa South	gnd	346	119	204	0	16	4	3	0	0	0	0	0
LK-1230030	Mailawalana	gnd	346	42	271	2	10	11	9	0	0	1	0	0
LK-1315115	Keselhenawa	gnd	346	27	283	12	23	0	0	0	1	0	0	0
LK-2121035	Himbutuwa	gnd	346	307	34	1	0	1	1	0	2	0	0	0
LK-2130220	Hanthana Pedesa	gnd	346	252	76	14	0	0	2	0	1	1	0	0
LK-2233325	Raithalawela	gnd	346	325	14	0	0	5	1	0	1	0	0	0
LK-3112045	Ihala Omatta	gnd	346	50	278	3	7	7	1	0	0	0	0	0
LK-3121060	Mawanana	gnd	346	34	238	5	19	46	3	0	1	0	0	0
LK-3127225	Walpita South	gnd	346	98	240	1	0	2	4	0	1	0	0	0
LK-3203120	Siyambalagoda West	gnd	346	319	4	4	4	5	7	0	3	0	0	0
LK-3215140	Pahala Athuraliya	gnd	346	300	32	2	6	4	1	0	1	0	0	0
LK-3221125	Uruvitiya	gnd	346	112	194	0	24	9	3	0	4	0	0	0
LK-3324260	Karametiya	gnd	346	274	46	0	2	5	18	0	1	0	0	0
LK-4203185	Panankaddikoddu West	gnd	346	12	334	0	0	0	0	0	0	0	0	0
LK-5118145	Kallady Mugaththuwaram	gnd	346	339	7	0	0	0	0	0	0	0	0	0
LK-5121100	Unnichchai	gnd	346	199	117	0	0	3	7	1	19	0	0	0
LK-5124005	Kattankudy Division 1	gnd	346	336	0	0	0	0	0	0	10	0	0	0
LK-5327190	Azathnagar	gnd	346	303	29	0	0	1	4	3	5	1	0	0
LK-6133095	Kumbukgete	gnd	346	306	28	1	0	3	8	0	0	0	0	0
LK-6133180	Wegolla	gnd	346	321	16	0	0	2	5	1	0	1	0	0
LK-6139090	Boraluwewa	gnd	346	341	3	0	0	1	0	1	0	0	0	0
LK-6142095	Kosagama	gnd	346	326	15	0	0	3	1	0	1	0	0	0
LK-6184285	Miriheliya	gnd	346	244	70	0	2	6	5	0	17	2	0	0
LK-6224095	Wadatta	gnd	346	298	39	0	0	1	8	0	0	0	0	0
LK-6242160	Morakele North	gnd	346	227	113	0	0	2	1	1	2	0	0	0
LK-7115115	Vihara Kallanchiya	gnd	346	326	16	0	0	0	4	0	0	0	0	0
LK-8106095	Gamakumbura North	gnd	346	308	27	0	0	6	5	0	0	0	0	0
LK-8212190	Guruhela	gnd	346	269	45	0	0	3	26	0	2	0	1	0
LK-9115125	Imbulpe	gnd	346	51	252	3	18	6	14	0	1	0	1	0
LK-9127085	Batakada	gnd	346	26	279	18	0	8	13	0	2	0	0	0
LK-9215110	Mayfield	gnd	346	234	88	7	0	11	5	0	1	0	0	0
LK-1209380	Barawavila	gnd	345	191	148	0	5	1	0	0	0	0	0	0
LK-1227075	Wedagama	gnd	345	160	169	0	1	6	9	0	0	0	0	0
LK-1227370	Mathalana West	gnd	345	50	287	0	3	1	4	0	0	0	0	0
LK-1230115	Alliyawatta	gnd	345	23	287	1	12	11	9	0	1	1	0	0
LK-1327155	Thudugala West	gnd	345	52	253	18	16	2	3	0	1	0	0	0
LK-2154090	Alugolla	gnd	345	6	285	40	1	7	5	0	1	0	0	0
LK-2227120	Dewagiriya	gnd	345	317	15	0	0	8	5	0	0	0	0	0
LK-3106030	Pathiraja Pedesa	gnd	345	100	231	0	1	9	3	0	1	0	0	0
LK-3115025	Pitigala	gnd	345	12	327	1	1	4	0	0	0	0	0	0
LK-3139030	Ginthota West	gnd	345	202	140	0	0	1	1	0	1	0	0	0
LK-3206130	Waralla	gnd	345	48	287	0	0	4	4	0	2	0	0	0
LK-3209090	Ginnaliya East	gnd	345	160	127	16	8	17	16	0	1	0	0	0
LK-3218070	Kohugoda	gnd	345	9	300	11	8	6	5	0	6	0	0	0
LK-3227115	Mapalana Mangin Ihala	gnd	345	170	151	0	1	19	2	0	2	0	0	0
LK-4415220	Uppumaveli	gnd	345	3	334	0	0	1	0	5	2	0	0	0
LK-5118210	Thimilathivu	gnd	345	295	45	0	0	1	2	0	2	0	0	0
LK-5133185	Kaakkachchivaddai	gnd	345	321	13	0	0	0	7	0	4	0	0	0
LK-5318020	Pokkuruni	gnd	345	111	230	0	0	0	2	0	2	0	0	0
LK-6103050	Orugala	gnd	345	296	45	1	0	0	3	0	0	0	0	0
LK-6103075	Damsopura	gnd	345	318	23	0	0	3	1	0	0	0	0	0
LK-6136125	Thambarawa	gnd	345	333	8	0	0	0	1	2	1	0	0	0
LK-6142030	Manelembuwa	gnd	345	331	7	0	0	2	3	0	2	0	0	0
LK-6151135	Udabadalawa	gnd	345	318	26	0	0	0	0	0	1	0	0	0
LK-6175010	Kovulwewa	gnd	345	305	26	0	0	7	2	0	5	0	0	0
LK-6178215	Konduruwawela	gnd	345	218	92	0	0	21	6	0	7	0	1	0
LK-6187325	Epakanda	gnd	345	305	27	3	0	4	4	1	1	0	0	0
LK-6206040	Mangala Pura	gnd	345	159	121	0	0	9	46	3	5	2	0	0
LK-6242205	Pahala Katuneriya North	gnd	345	321	19	0	0	0	0	0	5	0	0	0
LK-7127050	Ulpathgama	gnd	345	286	53	0	0	1	4	0	1	0	0	0
LK-7145030	Eriyagama	gnd	345	291	46	0	0	1	7	0	0	0	0	0
LK-7206030	Wadigawewa	gnd	345	310	16	0	0	1	18	0	0	0	0	0
LK-7215250	Kotaleeya	gnd	345	286	41	0	0	0	5	0	11	2	0	0
LK-7218140	Kirioya	gnd	345	290	21	0	0	2	30	0	1	1	0	0
LK-8127115	Kodakumbura	gnd	345	19	109	1	0	208	5	0	2	0	1	0
LK-8139050	Aluthwela	gnd	345	75	202	11	0	56	1	0	0	0	0	0
LK-2203055	Meewalapathaha	gnd	344	273	48	0	0	3	19	0	1	0	0	0
LK-3103250	Delkabalagoda	gnd	344	221	100	1	0	16	5	1	0	0	0	0
LK-3106075	Ahungalla	gnd	344	86	237	6	5	7	2	0	1	0	0	0
LK-3133015	Karittakanda	gnd	344	148	185	1	3	5	2	0	0	0	0	0
LK-3136075	Delgahadoowa	gnd	344	86	230	2	3	15	6	0	2	0	0	0
LK-3139065	Madawalamulla South	gnd	344	120	216	1	2	1	0	0	2	0	1	1
LK-3148055	Pahala Thellambura	gnd	344	283	45	0	13	0	2	0	1	0	0	0
LK-3212135	Dewalegama West	gnd	344	266	65	0	6	2	5	0	0	0	0	0
LK-3236200	Dematahettigoda	gnd	344	15	214	7	0	103	2	0	1	1	1	0
LK-3239050	Midigama East	gnd	344	113	206	7	11	5	1	0	1	0	0	0
LK-3315135	Elegoda East	gnd	344	256	75	0	0	4	9	0	0	0	0	0
LK-3321175	Yakgasmulla	gnd	344	297	44	1	0	2	0	0	0	0	0	0
LK-4130085	Manduvil	gnd	344	0	341	0	0	1	0	1	1	0	0	0
LK-5121070	Paruththichenai	gnd	344	285	50	0	0	0	3	1	5	0	0	0
LK-6124140	Nettipalagama	gnd	344	317	23	0	0	0	4	0	0	0	0	0
LK-6127405	Doraweruwa	gnd	344	251	72	4	5	6	5	0	0	1	0	0
LK-6163170	Thelambugalla	gnd	344	289	46	0	0	2	3	1	3	0	0	0
LK-6224150	Divulwewa	gnd	344	304	19	0	1	2	17	0	1	0	0	0
LK-7203115	Pulathisigama	gnd	344	315	29	0	0	0	0	0	0	0	0	0
LK-7209040	Patunugama	gnd	344	314	28	1	0	0	0	1	0	0	0	0
LK-8139065	Viharakele	gnd	344	71	239	6	2	26	0	0	0	0	0	0
LK-9109060	Ellagawa	gnd	344	3	295	13	5	8	15	0	4	0	1	0
LK-9115210	Amupitiya	gnd	344	41	249	22	11	10	5	0	5	0	1	0
LK-9212170	Thalewala	gnd	344	207	120	3	0	7	4	0	3	0	0	0
LK-9215255	Aruggammana	gnd	344	16	253	44	9	17	5	0	0	0	0	0
LK-1112395	Heraliyawala	gnd	343	21	257	2	62	0	0	0	1	0	0	0
LK-1115090	Kahatapitiya	gnd	343	82	234	1	19	3	3	0	1	0	0	0
LK-1212605	Kumbaloluwa Ihala	gnd	343	67	252	1	0	2	21	0	0	0	0	0
LK-1224235	Neduna	gnd	343	143	185	1	7	6	1	0	0	0	0	0
LK-1309280	Horana South	gnd	343	111	221	0	10	0	0	0	1	0	0	0
LK-1321280	Kalutara South	gnd	343	287	28	1	26	0	0	0	1	0	0	0
LK-2121225	Muttettuthenna	gnd	343	285	33	0	0	25	0	0	0	0	0	0
LK-2139320	Aravuwawala	gnd	343	216	121	1	0	5	0	0	0	0	0	0
LK-2145170	Moragolla	gnd	343	29	222	62	0	28	2	0	0	0	0	0
LK-3106050	Nape	gnd	343	31	274	4	9	20	5	0	0	0	0	0
LK-3148210	Welendawa	gnd	343	206	110	0	10	4	13	0	0	0	0	0
LK-3203090	Thalapekumbura	gnd	343	331	0	0	0	3	3	0	6	0	0	0
LK-3248220	Beliwatta	gnd	343	199	130	2	0	6	5	0	1	0	0	0
LK-3330225	Sitinamaluwa South	gnd	343	340	0	0	0	2	0	0	1	0	0	0
LK-4112025	Alaveddy Centre	gnd	343	0	332	10	0	0	0	0	1	0	0	0
LK-4136070	Jaffna Town East	gnd	343	6	315	5	3	3	9	0	2	0	0	0
LK-5127025	Puthukudiyiruppu	gnd	343	324	18	0	0	0	0	1	0	0	0	0
LK-6121060	Karakole	gnd	343	321	17	1	0	4	0	0	0	0	0	0
LK-6139050	Kandattawa	gnd	343	327	15	0	0	1	0	0	0	0	0	0
LK-6160125	Welikumbura	gnd	343	223	112	0	0	1	1	0	5	1	0	0
LK-6175130	Ihalagama South	gnd	343	318	18	0	1	3	1	0	2	0	0	0
LK-6212065	Mullegama	gnd	343	281	43	0	0	9	10	0	0	0	0	0
LK-6224025	Paliyagama	gnd	343	292	30	0	1	2	18	0	0	0	0	0
LK-6230165	Dematapitiya	gnd	343	314	22	0	0	1	0	1	5	0	0	0
LK-6245235	Sindathriya	gnd	343	295	42	0	0	0	0	0	6	0	0	0
LK-7148140	Galwaduwagama	gnd	343	312	23	0	0	1	7	0	0	0	0	0
LK-8124265	Katugaha	gnd	343	107	142	20	1	70	2	0	1	0	0	0
LK-8127095	Bambarapana	gnd	343	134	119	27	1	60	1	0	1	0	0	0
LK-8203075	Ambagolla	gnd	343	304	24	3	0	9	3	0	0	0	0	0
LK-9133140	Panapola	gnd	343	6	285	4	0	1	43	0	4	0	0	0
LK-1209065	Polwatta	gnd	342	157	174	0	0	2	2	0	7	0	0	0
LK-1233125	Amunukumbura South	gnd	342	69	247	1	2	23	0	0	0	0	0	0
LK-1233150	Kahatana	gnd	342	109	215	0	3	10	3	0	1	1	0	0
LK-1310055	Handapangoda South	gnd	342	10	282	24	21	1	1	0	1	1	1	0
LK-2109090	Melchena	gnd	342	298	36	0	0	1	6	0	0	1	0	0
LK-2112090	Pitiyegedara	gnd	342	281	54	0	0	2	5	0	0	0	0	0
LK-2133030	Dembaralawa	gnd	342	267	63	0	0	4	7	0	1	0	0	0
LK-3135015	Dewagoda East	gnd	342	137	201	1	2	1	0	0	0	0	0	0
LK-3139035	Ginthota East	gnd	342	70	242	3	24	2	1	0	0	0	0	0
LK-3151015	Kabaragala	gnd	342	26	277	1	23	6	2	0	6	0	0	1
LK-3203140	Mahapothuvila	gnd	342	123	173	2	10	7	23	0	4	0	0	0
LK-3206135	Koodaludeniya	gnd	342	69	246	10	0	1	8	0	8	0	0	0
LK-3242060	Thudawa East	gnd	342	227	100	0	0	0	0	0	15	0	0	0
LK-4509135	Sivanagar	gnd	342	10	326	0	0	2	0	2	0	2	0	0
LK-5218100	Maddakalaputharavai 01	gnd	342	338	2	0	0	1	0	0	1	0	0	0
LK-5234055	Irakkamam 04	gnd	342	285	54	0	0	0	0	0	3	0	0	0
LK-5242160	Pannalgama	gnd	342	261	38	0	0	7	33	0	3	0	0	0
LK-5309010	Kalyanapura	gnd	342	253	83	1	0	0	4	0	0	0	0	1
LK-6106150	Divullewa	gnd	342	308	28	0	0	0	3	0	1	2	0	0
LK-6166045	Yalawa	gnd	342	306	22	0	0	1	12	0	1	0	0	0
LK-6172190	Yakarawatta	gnd	342	278	54	1	1	7	1	0	0	0	0	0
LK-7215165	Divulana	gnd	342	333	2	2	0	0	2	1	1	1	0	0
LK-8106155	Dikkendayaya	gnd	342	311	25	0	0	3	3	0	0	0	0	0
LK-8139055	Welanhinna	gnd	342	304	28	2	0	7	1	0	0	0	0	0
LK-8209045	Bibilamulla	gnd	342	221	64	0	0	40	16	0	1	0	0	0
LK-9115180	Medagedaragoda	gnd	342	40	249	15	13	17	7	0	0	0	0	1
LK-9215225	Hapudeniya	gnd	342	131	129	0	0	77	5	0	0	0	0	0
LK-1324065	Katukurundugahalanda West	gnd	341	8	271	1	32	19	8	0	1	0	1	0
LK-2142165	Pitawala	gnd	341	3	317	16	0	2	3	0	0	0	0	0
LK-2309295	Liyanwala Pahalagama	gnd	341	10	222	29	0	73	1	0	6	0	0	0
LK-2315060	Polpitiya	gnd	341	2	271	61	0	0	3	0	4	0	0	0
LK-3127230	Gonapura	gnd	341	15	314	1	1	2	0	0	8	0	0	0
LK-3130015	Thanabaddegama	gnd	341	32	292	8	2	3	2	0	2	0	0	0
LK-3206045	Pussawela	gnd	341	6	283	25	8	8	8	0	3	0	0	0
LK-3212220	Horapavita North	gnd	341	245	69	3	5	18	1	0	0	0	0	0
LK-3239040	Denuwala	gnd	341	233	79	10	5	6	0	0	8	0	0	0
LK-4209040	Iranailluppaikulam	gnd	341	9	310	1	0	0	3	2	11	2	3	0
LK-4409085	Valluvarpuram	gnd	341	11	313	0	0	1	1	6	8	1	0	0
LK-5118140	Koddamunai	gnd	341	325	9	0	0	2	2	0	2	1	0	0
LK-5133030	Mavetkudah	gnd	341	306	28	0	0	0	1	0	0	6	0	0
LK-5324020	Malinthurai	gnd	341	327	4	0	0	2	5	2	0	1	0	0
LK-6145295	Kamburapola	gnd	341	327	6	0	0	2	0	0	6	0	0	0
LK-6178340	Thambakanda	gnd	341	298	24	0	1	1	6	0	7	1	1	2
LK-6245080	Meda Wennappuwa	gnd	341	322	17	0	0	1	0	0	1	0	0	0
LK-7206210	Sansungama	gnd	341	311	20	4	1	5	0	0	0	0	0	0
LK-9115065	Kumburutheniwela	gnd	341	41	209	74	0	8	7	0	1	1	0	0
LK-9212215	Godigamuwa	gnd	341	213	97	17	0	5	5	0	4	0	0	0
LK-1209390	Pahala Madithiyawala	gnd	340	95	224	0	0	6	12	0	3	0	0	0
LK-1212510	Ilukpatha/ Weragoda	gnd	340	25	276	0	1	17	14	0	7	0	0	0
LK-1230205	Anuragoda	gnd	340	62	253	1	10	8	4	0	2	0	0	0
LK-1324030	Kuda Payagala South	gnd	340	51	285	0	4	0	0	0	0	0	0	0
LK-1333165	Rathmale East	gnd	340	110	218	0	0	5	5	0	2	0	0	0
LK-2112010	Yatawara Kandagama	gnd	340	130	182	8	0	12	6	0	1	1	0	0
LK-2139470	Batupitiya	gnd	340	187	150	0	0	3	0	0	0	0	0	0
LK-3203160	Dehigaspe	gnd	340	34	283	12	0	3	4	0	4	0	0	0
LK-3245060	Naotunna	gnd	340	181	149	0	0	4	1	0	4	0	1	0
LK-4106050	Vadducoddai South West	gnd	340	5	323	0	4	5	0	0	2	0	0	1
LK-5212025	Rajagalathenna South	gnd	340	312	23	0	0	2	3	0	0	0	0	0
LK-5224105	Chenaikudiyiruppu 01B	gnd	340	337	3	0	0	0	0	0	0	0	0	0
LK-6130030	Diggalawatta	gnd	340	306	24	0	0	0	9	0	0	0	1	0
LK-6145227	Rideekanda	gnd	340	303	25	0	0	6	1	0	5	0	0	0
LK-6206045	Bandaranayakapura	gnd	340	238	61	0	3	16	14	5	1	1	1	0
LK-6242040	Meda Thabbowa	gnd	340	283	49	1	0	1	0	1	5	0	0	0
LK-7115175	Wessagiriya	gnd	340	310	23	0	0	3	1	0	3	0	0	0
LK-7148145	Ihala Halmillewa	gnd	340	280	56	0	0	2	2	0	0	0	0	0
LK-7210085	Susirigama	gnd	340	322	12	0	0	4	1	0	1	0	0	0
LK-9118040	Batugammana	gnd	340	27	303	1	0	1	8	0	0	0	0	0
LK-9209020	Uduwewela	gnd	340	261	63	6	0	0	10	0	0	0	0	0
LK-9209070	Kariyagama	gnd	340	314	22	0	0	2	2	0	0	0	0	0
LK-1212395	Ihala Bokalagama	gnd	339	66	238	4	6	25	0	0	0	0	0	0
LK-1321170	Panapitiya South	gnd	339	67	239	1	26	4	2	0	0	0	0	0
LK-1330030	Bopitiya East	gnd	339	11	308	16	0	1	3	0	0	0	0	0
LK-2121100	Mahayaya North	gnd	339	300	30	0	0	0	8	0	1	0	0	0
LK-2133420	Warathenna	gnd	339	116	211	6	1	4	1	0	0	0	0	0
LK-2227115	Naminioya	gnd	339	303	27	0	0	0	8	0	1	0	0	0
LK-3209110	Pothdeniya	gnd	339	114	170	22	14	4	13	0	2	0	0	0
LK-3212055	Mulatiyana	gnd	339	219	98	7	3	7	5	0	0	0	0	0
LK-3239175	Mirissa Udumulla	gnd	339	297	23	0	12	0	2	0	5	0	0	0
LK-4121065	Karanavai North	gnd	339	3	316	1	0	0	0	0	14	1	4	0
LK-4133120	Thirunelvely South East	gnd	339	4	333	2	0	0	0	0	0	0	0	0
LK-4206015	Paliaru	gnd	339	5	317	1	0	0	0	5	10	1	0	0
LK-5115070	Eravur 06	gnd	339	328	8	1	0	0	0	0	2	0	0	0
LK-5121030	Eachchantivu	gnd	339	215	109	0	0	0	0	6	6	3	0	0
LK-5127095	Kovilkulam	gnd	339	186	118	0	0	0	0	0	24	11	0	0
LK-6130020	Diddeniya	gnd	339	291	36	0	0	0	12	0	0	0	0	0
LK-6133050	Aluthgama	gnd	339	317	17	0	0	2	3	0	0	0	0	0
LK-6160305	Kahapathwala	gnd	339	298	34	0	0	1	5	0	1	0	0	0
LK-6169025	Kotadeniyawa	gnd	339	324	8	0	0	5	2	0	0	0	0	0
LK-6172075	Pahala Weerambuwa	gnd	339	265	59	0	0	7	1	0	7	0	0	0
LK-6178135	Raddalana	gnd	339	253	80	0	0	1	5	0	0	0	0	0
LK-6184110	Poramadala	gnd	339	284	34	2	0	7	9	2	1	0	0	0
LK-7136095	Pahalawewa	gnd	339	318	18	0	0	1	2	0	0	0	0	0
LK-8106055	Kudalunuka	gnd	339	307	25	0	0	1	5	0	1	0	0	0
LK-9103090	Vilegoda East	gnd	339	21	302	8	5	1	2	0	0	0	0	0
LK-9145030	Bopitigoda	gnd	339	120	196	1	0	1	21	0	0	0	0	0
LK-9206240	Daswatta	gnd	339	321	16	2	0	0	0	0	0	0	0	0
LK-9212140	Deewela Pallegama	gnd	339	211	100	11	0	13	4	0	0	0	0	0
LK-1224275	Keselwathugoda South	gnd	338	87	251	0	0	0	0	0	0	0	0	0
LK-1336140	Athwelthota	gnd	338	1	305	11	5	7	5	0	4	0	0	0
LK-2136365	Kotabogoda	gnd	338	66	266	0	0	2	0	0	4	0	0	0
LK-2136425	Uda Eriyagama West	gnd	338	168	148	15	0	6	1	0	0	0	0	0
LK-3133050	Thanipolgahalanga	gnd	338	35	287	0	0	4	11	0	1	0	0	0
LK-3151030	Bedipita	gnd	338	53	254	0	8	8	11	0	3	1	0	0
LK-3218185	Melewwa	gnd	338	55	236	1	31	14	1	0	0	0	0	0
LK-3318085	Dikwewa	gnd	338	285	52	0	0	1	0	0	0	0	0	0
LK-4106060	Tholpuram East	gnd	338	2	327	3	0	1	1	1	1	0	2	0
LK-4124070	Aliyavalai	gnd	338	1	334	1	0	0	0	2	0	0	0	0
LK-4303085	Puliyankulam North	gnd	338	5	323	0	0	1	1	0	5	3	0	0
LK-4418005	Gajabapura	gnd	338	135	172	0	0	12	16	0	2	0	1	0
LK-5121005	Narippulthoddam	gnd	338	237	68	0	0	0	3	2	26	2	0	0
LK-5225040	Sainthamaruthu 08	gnd	338	335	2	0	0	0	0	0	1	0	0	0
LK-5239065	Akkaraipattu 8	gnd	338	121	206	0	0	0	0	1	5	5	0	0
LK-6127170	Thalpathwewa	gnd	338	318	1	0	0	0	19	0	0	0	0	0
LK-6139015	Mawathagama	gnd	338	316	16	0	0	1	2	0	3	0	0	0
LK-6172340	Degammeda	gnd	338	287	29	0	0	19	2	0	1	0	0	0
LK-6248165	Kaluwachchimulla	gnd	338	228	102	0	1	2	1	0	4	0	0	0
LK-8127170	Ethkandawaka	gnd	338	96	137	0	2	100	2	0	1	0	0	0
LK-8212100	Maha Kalugolla	gnd	338	215	71	0	0	10	39	3	0	0	0	0
LK-9209005	Deewela Udagama	gnd	338	246	67	24	0	1	0	0	0	0	0	0
LK-9233060	Panakoora	gnd	338	11	283	20	0	6	6	0	12	0	0	0
LK-1209160	Ihala Madampella West	gnd	337	174	145	0	0	10	6	0	2	0	0	0
LK-1215530	Madelgamuwa East	gnd	337	89	197	0	7	10	34	0	0	0	0	0
LK-1227440	Palkumbura	gnd	337	51	252	0	1	14	13	0	5	0	1	0
LK-1303320	Wadduwa West	gnd	337	83	184	3	67	0	0	0	0	0	0	0
LK-1309285	Wewala West	gnd	337	21	301	0	7	3	4	0	1	0	0	0
LK-2136375	Arambegama West	gnd	337	133	201	1	0	2	0	0	0	0	0	0
LK-2203255	Palapathwala	gnd	337	301	24	0	0	5	7	0	0	0	0	0
LK-2227175	Meewaobe	gnd	337	297	32	0	0	2	6	0	0	0	0	0
LK-2230025	Nikawella	gnd	337	194	116	7	0	14	4	0	0	0	0	2
LK-3103245	Maha Uragaha	gnd	337	30	269	11	1	14	12	0	0	0	0	0
LK-3127110	Mahahengoda	gnd	337	155	175	3	0	1	2	0	0	0	0	1
LK-3215065	Kanahalagama	gnd	337	33	281	1	18	2	1	0	1	0	0	0
LK-3318045	Debokkawa South	gnd	337	281	30	0	1	0	24	0	1	0	0	0
LK-3321005	Mulanyaya	gnd	337	258	71	1	0	1	6	0	0	0	0	0
LK-3333310	Pahajjawa	gnd	337	326	10	1	0	0	0	0	0	0	0	0
LK-4203075	Erukkalampiddy West	gnd	337	40	294	0	0	0	0	3	0	0	0	0
LK-5118005	Palameenmadu	gnd	337	243	68	0	0	0	0	8	18	0	0	0
LK-5242095	Madana	gnd	337	320	8	0	0	5	4	0	0	0	0	0
LK-5327050	Thahanagar	gnd	337	273	34	3	2	17	1	0	5	2	0	0
LK-6127165	Hathpokuna	gnd	337	312	13	0	0	2	10	0	0	0	0	0
LK-6136030	Mellapotta	gnd	337	330	3	0	0	0	2	0	2	0	0	0
LK-6142055	Weerapokuna	gnd	337	319	12	0	0	1	2	0	3	0	0	0
LK-6178430	Narangamuwa	gnd	337	191	138	0	1	3	2	1	1	0	0	0
LK-6209005	Pahala Puliyankulama	gnd	337	300	26	1	2	1	6	0	1	0	0	0
LK-6233135	Karavitagara West	gnd	337	248	69	0	0	1	3	3	13	0	0	0
LK-7112050	Kuda Vilachchiya	gnd	337	240	87	0	0	1	8	1	0	0	0	0
LK-7127025	Perettupalagama	gnd	337	261	63	0	3	2	8	0	0	0	0	0
LK-7203175	C.P.Pura	gnd	337	254	69	0	0	2	8	0	3	0	1	0
LK-7209020	Sungavila	gnd	337	317	7	0	0	2	2	2	6	1	0	0
LK-8119070	Gallulla	gnd	337	137	63	55	0	82	0	0	0	0	0	0
LK-8218155	Athala	gnd	337	310	24	0	0	2	1	0	0	0	0	0
LK-9115085	Puwakgahawela	gnd	337	38	246	13	15	16	7	0	2	0	0	0
LK-9118200	Thalangama	gnd	337	99	204	8	0	8	16	0	2	0	0	0
LK-9209065	Devanagala	gnd	337	169	75	1	0	89	3	0	0	0	0	0
LK-9218380	Pallepelpita	gnd	337	11	306	12	0	3	3	0	1	0	1	0
LK-1118040	Pahala Bope	gnd	336	1	329	0	6	0	0	0	0	0	0	0
LK-1209090	Akarangaha	gnd	336	250	75	0	0	0	2	2	6	0	0	1
LK-1215345	Goigama	gnd	336	86	212	1	4	15	16	0	2	0	0	0
LK-1224285	Galthotamulla	gnd	336	118	198	0	2	11	7	0	0	0	0	0
LK-1227050	Udammita	gnd	336	138	166	1	5	25	1	0	0	0	0	0
LK-1303015	Horethuduwa Central	gnd	336	145	184	0	1	0	0	0	5	0	0	1
LK-1336065	Morapitiya	gnd	336	4	263	0	2	58	6	0	1	1	1	0
